trip_date,group,period,trips,avg_fare,avg_cbd_fee
2026-02-02,Manhattan control,Post,40143,26.956162967391577,0.2990621029818399
2026-02-03,CBD-bound (treated),Post,64955,30.68395935647777,0.7340658917712263
2026-02-03,Manhattan control,Post,43578,27.447708476754357,0.3090492909266144
2026-02-04,CBD-bound (treated),Post,67523,29.955351213660567,0.7344719577033011
2026-02-04,Manhattan control,Post,46785,26.753428021801987,0.3128406540557871
2026-02-05,CBD-bound (treated),Post,70325,29.993283611802436,0.7356878777106293
2026-02-05,Manhattan control,Post,47712,27.14405495472849,0.3085387323943662
2026-02-06,CBD-bound (treated),Post,70085,28.169109509880947,0.736131126489263
2026-02-06,Manhattan control,Post,47276,26.029602335223025,0.2926802182925797
2026-02-07,CBD-bound (treated),Post,88741,26.920681984652298,0.7456728006220349
2026-02-07,Manhattan control,Post,45489,25.633652531381223,0.3275572116335817
2026-02-08,CBD-bound (treated),Post,67830,27.939773551526347,0.7445046439628483
2026-02-08,Manhattan control,Post,39933,26.64804747952817,0.3134437683119224
2026-02-09,CBD-bound (treated),Post,55058,30.84796451015302,0.7313651058883359
2026-02-09,Manhattan control,Post,41088,26.4134873929129,0.2910886390186916
2026-02-10,CBD-bound (treated),Post,61934,29.551403267994985,0.7341484483482417
2026-02-10,Manhattan control,Post,42827,26.16311462395223,0.3060452518271184
2026-02-11,CBD-bound (treated),Post,69178,29.167275723496022,0.7341170603371014
2026-02-11,Manhattan control,Post,45197,26.25986968161613,0.3174270416178064
2026-02-12,CBD-bound (treated),Post,76922,29.66076675073474,0.7369153168144355
2026-02-12,Manhattan control,Post,49273,26.676969131167237,0.311428165526759
2026-02-13,CBD-bound (treated),Post,78203,30.09157922330372,0.7378297507768244
2026-02-13,Manhattan control,Post,44802,26.857055488594305,0.3000535690370965
2026-02-14,CBD-bound (treated),Post,78481,28.577712312534487,0.7439698780596578
2026-02-14,Manhattan control,Post,36950,26.36219539918812,0.3548037889039242
2026-02-15,CBD-bound (treated),Post,64321,26.828515103931945,0.7434469302405124
2026-02-15,Manhattan control,Post,31163,26.700323781407395,0.3636764753072554
2026-02-16,CBD-bound (treated),Post,45482,27.87367530011859,0.7448056373950134
2026-02-16,Manhattan control,Post,26729,26.639631860526137,0.3162856822178158
2026-02-17,CBD-bound (treated),Post,55391,28.838442887833818,0.7308813706197758
2026-02-17,Manhattan control,Post,35446,26.766794560740333,0.3239011454042769
2026-02-18,CBD-bound (treated),Post,63980,28.250140043763732,0.7341512972804001
2026-02-18,Manhattan control,Post,41772,25.488992866034753,0.3127513645504165
2026-02-19,CBD-bound (treated),Post,66548,27.21607816914111,0.7335231712448158
2026-02-19,Manhattan control,Post,43143,25.062587905338084,0.3237779013976775
2026-02-20,CBD-bound (treated),Post,68854,26.785051267900265,0.7356108577569931
2026-02-20,Manhattan control,Post,44484,24.74891196834829,0.2950836255732398
2026-02-21,CBD-bound (treated),Post,77153,26.11171399686351,0.7444104571435978
2026-02-21,Manhattan control,Post,40818,25.118259101376808,0.3370388064089372
2026-02-22,CBD-bound (treated),Post,45096,24.845904514812688,0.7446780202235231
2026-02-22,Manhattan control,Post,25637,25.177708000156148,0.3316008113273784
2026-02-23,CBD-bound (treated),Post,12800,25.828160937499874,0.74666015625
2026-02-23,Manhattan control,Post,7721,25.1587566377412,0.3098691879290247
2026-02-24,CBD-bound (treated),Post,50321,27.868435643170788,0.7420560004769381
2026-02-24,Manhattan control,Post,39119,24.714461770495152,0.2849574375623099
2026-02-25,CBD-bound (treated),Post,59542,30.45675523160134,0.7394066373316315
2026-02-25,Manhattan control,Post,44059,27.314281304614344,0.2993259039015865
2026-02-26,CBD-bound (treated),Post,67479,29.5737713955454,0.7375850264526742
2026-02-26,Manhattan control,Post,46643,26.898761443303417,0.3090817486010762
2026-02-27,CBD-bound (treated),Post,71483,28.739555978344686,0.7389204426227215
2026-02-27,Manhattan control,Post,47894,26.281979162316897,0.2902660040923706
2026-02-28,CBD-bound (treated),Post,77315,27.35794839293808,0.7438692362413504
2026-02-28,Manhattan control,Post,41383,26.070458400792635,0.3393784887514197
2026-03-01,CBD-bound (treated),Post,57918,28.15578818329386,0.7431627473324355
2026-03-01,Manhattan control,Post,35232,26.700430006811995,0.3260814032697547
2026-03-02,CBD-bound (treated),Post,56478,29.253589185169503,0.7313688515882291
2026-03-02,Manhattan control,Post,42187,24.92575983122772,0.2894789864176168
2026-03-03,CBD-bound (treated),Post,71733,29.17618501944714,0.7353937518297018
2026-03-03,Manhattan control,Post,48232,25.352911552496337,0.299256717531929
2026-03-04,CBD-bound (treated),Post,66314,28.51049672768957,0.7341210000904786
2026-03-04,Manhattan control,Post,44574,25.386401938349767,0.3236976712881949
2026-03-05,CBD-bound (treated),Post,81743,30.370698408426858,0.7373291902670565
2026-03-05,Manhattan control,Post,51957,26.745624266220272,0.308894855361164
2026-03-06,CBD-bound (treated),Post,70652,27.598919917341313,0.7368156598539319
2026-03-06,Manhattan control,Post,46143,25.371157488676577,0.2959332943241661
2026-03-07,CBD-bound (treated),Post,75695,25.899546337274757,0.7433615166127221
2026-03-07,Manhattan control,Post,39261,24.599510965079837,0.3379116680675479
2026-03-08,CBD-bound (treated),Post,61042,27.246598080010703,0.74297205202975
2026-03-08,Manhattan control,Post,34015,26.237638688813803,0.3333602822284286
2026-03-09,CBD-bound (treated),Post,54925,30.30464050978622,0.7302275830678198
2026-03-09,Manhattan control,Post,37421,25.55326020149119,0.2992504208866679
2026-03-10,CBD-bound (treated),Post,68121,29.745488615845527,0.7345422116527942
2026-03-10,Manhattan control,Post,43695,25.82970088110776,0.3219361483007208
2026-03-11,CBD-bound (treated),Post,70640,28.861951302378255,0.7339043035107587
2026-03-11,Manhattan control,Post,45596,25.443043030090436,0.3267062900254408
2026-03-12,CBD-bound (treated),Post,87834,29.696397294897483,0.7366281849853132
2026-03-12,Manhattan control,Post,54158,26.302450792126812,0.3145657151298053
2026-03-13,CBD-bound (treated),Post,77950,28.10510224502898,0.7368280949326491
2026-03-13,Manhattan control,Post,49753,25.502163085643215,0.2954595702771692
2026-03-14,CBD-bound (treated),Post,82957,26.225998649903083,0.7443585230902756
2026-03-14,Manhattan control,Post,42332,24.69578380421433,0.3408768780119058
2026-03-15,CBD-bound (treated),Post,61243,27.11653903303247,0.7432277974625672
2026-03-15,Manhattan control,Post,37970,25.63397787727159,0.3234658941269423
2026-03-16,CBD-bound (treated),Post,58875,28.75006590233548,0.7317834394904459
2026-03-16,Manhattan control,Post,40328,25.09386406466983,0.2996429279904781
2026-03-17,CBD-bound (treated),Post,65415,29.85316349461138,0.7337995872506305
2026-03-17,Manhattan control,Post,45976,26.896471202366545,0.2947896728728032
2026-03-18,CBD-bound (treated),Post,77253,28.929088837974017,0.7346316647897169
2026-03-18,Manhattan control,Post,49442,25.837801262084938,0.3214524088831358
2026-03-19,CBD-bound (treated),Post,79847,29.250536651345747,0.7357696594737435
2026-03-19,Manhattan control,Post,50674,26.00749911197072,0.3204453960610964
2026-03-20,CBD-bound (treated),Post,77417,28.48052055750045,0.7376286862058721
2026-03-20,Manhattan control,Post,44742,25.910066604085717,0.3212417862411157
2026-03-21,CBD-bound (treated),Post,76738,26.955458703641096,0.7435006124736117
2026-03-21,Manhattan control,Post,38979,25.75231329690344,0.3538636188717001
2026-03-22,CBD-bound (treated),Post,62320,27.93193517329929,0.7436577342747112
2026-03-22,Manhattan control,Post,33061,27.072225280541964,0.3510556244517709
2026-03-23,CBD-bound (treated),Post,54860,28.49118392271242,0.7304092234779439
2026-03-23,Manhattan control,Post,36521,24.6757673667206,0.3093357246515703
2026-03-24,CBD-bound (treated),Post,63184,28.176725595087397,0.7319218473031147
2026-03-24,Manhattan control,Post,39379,25.53152340079737,0.3328995149699078
2026-03-25,CBD-bound (treated),Post,65498,28.045084735411823,0.7331903264221808
2026-03-25,Manhattan control,Post,40124,25.451325889741863,0.3358214534941681
2026-03-26,CBD-bound (treated),Post,70152,27.9012165013114,0.7336212795073555
2026-03-26,Manhattan control,Post,41146,25.880908472269542,0.3367945851358577
2026-03-27,CBD-bound (treated),Post,67863,27.247485964369396,0.733964015737589
2026-03-27,Manhattan control,Post,40683,25.822979131332577,0.3238146154413391
2026-03-28,CBD-bound (treated),Post,78082,25.975301734074502,0.7438045900463616
2026-03-28,Manhattan control,Post,39100,25.42540127877237,0.3534398976982097
2026-03-29,CBD-bound (treated),Post,59253,26.515165645621433,0.7432788213255025
2026-03-29,Manhattan control,Post,32461,26.54066572194323,0.349134345830381
2026-03-30,CBD-bound (treated),Post,51140,28.169341415721593,0.7278549080954243
2026-03-30,Manhattan control,Post,35009,25.24257819417871,0.3102702162301122
2026-03-31,CBD-bound (treated),Post,59963,27.464985574437588,0.7311508763737639
2026-03-31,Manhattan control,Post,39310,25.33947087255155,0.3192889849910964
2026-04-01,CBD-bound (treated),Post,61703,27.76588237200787,0.7308194091049057
2026-04-01,Manhattan control,Post,40443,25.408383403802965,0.3162599213708182
2026-04-02,CBD-bound (treated),Post,66575,26.919386406308774,0.7336763049192639
2026-04-02,Manhattan control,Post,41061,24.87377657631332,0.3247241908380214
2026-04-03,CBD-bound (treated),Post,60329,26.35349417361465,0.7364120074922508
2026-04-03,Manhattan control,Post,34298,24.65595632398397,0.3224969385970027
2026-04-04,CBD-bound (treated),Post,71927,24.937468822556177,0.7433578489301653
2026-04-04,Manhattan control,Post,36189,24.710686949072898,0.3548039459504269
2026-04-05,CBD-bound (treated),Post,56910,25.01791987348443,0.7438060094886663
2026-04-05,Manhattan control,Post,33004,25.009897588171167,0.336436492546358
2026-04-06,CBD-bound (treated),Post,50595,28.78511137464174,0.7269493032908391
2026-04-06,Manhattan control,Post,34612,25.198561192650008,0.3108387264532532
2026-04-07,CBD-bound (treated),Post,63634,27.546859226199796,0.7312718043813056
2026-04-07,Manhattan control,Post,42108,24.652691412558248,0.3258228840125391
2026-04-08,CBD-bound (treated),Post,68045,27.3121885516937,0.7321221250642956
2026-04-08,Manhattan control,Post,42414,24.887094119866163,0.331818503324374
2026-04-09,CBD-bound (treated),Post,71548,27.473157041426653,0.7325990943143065
2026-04-09,Manhattan control,Post,45002,25.432422781209752,0.3291187058352962
2026-04-10,CBD-bound (treated),Post,69869,26.67012938499185,0.7340594541212841
2026-04-10,Manhattan control,Post,43639,25.26549439721357,0.313841976213937
2026-04-11,CBD-bound (treated),Post,82287,26.098576081276647,0.7431185971052535
2026-04-11,Manhattan control,Post,42118,25.50729521819651,0.3626418633363407
2026-04-12,CBD-bound (treated),Post,63859,26.478199157519107,0.743657902566592
2026-04-12,Manhattan control,Post,36152,26.27110477981859,0.343860643947776
2026-04-13,CBD-bound (treated),Post,54438,29.92972574304715,0.7282734486939271
2026-04-13,Manhattan control,Post,38597,25.384686374588753,0.2993820763271757
2026-04-14,CBD-bound (treated),Post,65529,28.782474629553334,0.7325916769674495
2026-04-14,Manhattan control,Post,44690,25.60446721861713,0.315842470351309
2026-04-15,CBD-bound (treated),Post,71909,28.88829687521729,0.7332809523147311
2026-04-15,Manhattan control,Post,48222,26.023126166480164,0.317702500933184
2026-04-16,CBD-bound (treated),Post,76063,29.533434258443773,0.7347856382209484
2026-04-16,Manhattan control,Post,50438,26.380150878306207,0.3180042824854276
2026-04-17,CBD-bound (treated),Post,75025,28.61442092635797,0.7349950016661113
2026-04-17,Manhattan control,Post,48553,25.889016950548974,0.2999196754062571
2026-04-18,CBD-bound (treated),Post,86427,26.74993370127407,0.7439428650768857
2026-04-18,Manhattan control,Post,44662,25.477606242443212,0.3501802427119251
2026-04-19,CBD-bound (treated),Post,65626,27.30367552494458,0.743348672782129
2026-04-19,Manhattan control,Post,38554,25.858807646417993,0.3300630284795351
2026-04-20,CBD-bound (treated),Post,60090,29.96315010817112,0.7300673989016475
2026-04-20,Manhattan control,Post,43197,25.199835868231652,0.3068615876102507
2026-04-21,CBD-bound (treated),Post,68203,28.88217189859685,0.732757356714514
2026-04-21,Manhattan control,Post,46740,25.37760975609764,0.3204268292682927
2026-04-22,CBD-bound (treated),Post,71663,29.129232797957176,0.7331816976682528
2026-04-22,Manhattan control,Post,47782,25.73203737809226,0.3202827424553179
2026-04-23,CBD-bound (treated),Post,76537,30.19488848530775,0.7346544808393326
2026-04-23,Manhattan control,Post,49005,26.552934598510465,0.3233700642791552
2026-04-24,CBD-bound (treated),Post,72950,28.23373255654563,0.7350822481151473
2026-04-24,Manhattan control,Post,47360,25.397401604729808,0.3052892736486486
2026-04-25,CBD-bound (treated),Post,92838,28.0356275447556,0.7448054675887029
2026-04-25,Manhattan control,Post,50368,24.79787662801783,0.3226304399618805
2026-04-26,CBD-bound (treated),Post,59662,27.482468740572017,0.7428849183735041
2026-04-26,Manhattan control,Post,36792,26.57913051750383,0.328970971950424
2026-04-27,CBD-bound (treated),Post,53729,29.33482774665454,0.7286707364737851
2026-04-27,Manhattan control,Post,39198,25.07001071483245,0.3037654982397061
2026-04-28,CBD-bound (treated),Post,62450,29.186536589271434,0.7317694155324259
2026-04-28,Manhattan control,Post,44080,25.477976179673416,0.3221529038112523
2026-04-29,CBD-bound (treated),Post,72146,29.376197155767525,0.7341155434812741
2026-04-29,Manhattan control,Post,48264,25.72809526769437,0.3176746643460965
2026-04-30,CBD-bound (treated),Post,74538,29.598510558373057,0.7347560975609756
2026-04-30,Manhattan control,Post,48409,26.266059410440292,0.3237879319961164
