LocationID,Zone,Borough,in_crz,lon,lat,trips_per_day_pre,trips_per_day_post,pct_change
215,South Jamaica,Queens,False,-73.79096478957263,40.69442751519797,23.575675675675676,50.8004158004158,115.47809063571988
216,South Ozone Park,Queens,False,-73.8194594633455,40.67615367273835,43.99189189189189,109.72972972972973,149.43171346071145
217,South Williamsburg,Brooklyn,False,-73.95859683039497,40.70391646835313,8.331521739130435,24.53014553014553,194.42575195999848
218,Springfield Gardens North,Queens,False,-73.77303557005415,40.67208987326582,13.267567567567568,32.03326403326403,141.4403685538336
219,Springfield Gardens South,Queens,False,-73.7645050464996,40.6621855181538,16.854054054054053,31.401247401247403,86.31272511965264
220,Spuyten Duyvil/Kingsbridge,Bronx,False,-73.91066491034807,40.882403144304526,7.904109589041096,25.584199584199585,223.6822477723691
221,Stapleton,Staten Island,False,-74.07370335971028,40.61876814401099,1.2313432835820894,2.3226600985221677,88.62815345573969
222,Starrett City,Brooklyn,False,-73.88241274352464,40.64752693460752,14.875675675675677,32.29313929313929,117.086873881932
223,Steinway,Queens,False,-73.9054073938334,40.77742668296697,41.435135135135134,97.46985446985447,135.2347932544919
224,Stuy Town/Peter Cooper Village,Manhattan,True,-73.97659759721292,40.73182059189006,169.32972972972973,293.7900207900208,73.50173608553227
225,Stuyvesant Heights,Brooklyn,False,-73.93188776883784,40.68816808255134,38.79459459459459,146.47817047817048,277.5736594463082
226,Sunnyside,Queens,False,-73.92467277449282,40.73769793411764,102.5972972972973,240.44074844074845,134.35388141270494
227,Sunset Park East,Brooklyn,False,-74.00465260064145,40.64188612045834,6.2908587257617725,24.453222453222452,288.7104053550553
228,Sunset Park West,Brooklyn,False,-74.0112729089247,40.65235415076564,16.394594594594594,67.75883575883576,313.299855436354
229,Sutton Place/Turtle Bay North,Manhattan,True,-73.96514581878095,40.75672890813223,1914.2648648648649,2019.033264033264,5.473035685466399
230,Times Sq/Theatre District,Manhattan,True,-73.98419655675737,40.759817566309465,3697.135135135135,3893.4760914760914,5.310624285140708
231,TriBeCa/Civic Center,Manhattan,True,-74.0078796687525,40.71777262479923,1502.2594594594595,1787.6361746361747,18.996499797671373
232,Two Bridges/Seward Park,Manhattan,True,-73.98302469110321,40.71473247007343,171.9,362.63617463617464,110.95763504140467
